tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
368,async,0,20,0,0,0.0,0.0,0.0,2.3048
369,async,0,20,0,0,0.0,0.0,0.0,2.3008
370,async,0,20,40,0,0.0,0.0,0.0,2.2971
371,async,0,20,0,0,0.0,0.0,0.0,2.2877
372,async,0,20,0,0,0.0,0.0,0.0,2.2817
373,async,0,20,0,0,0.0,0.0,0.0,2.3335
374,async,0,20,0,0,0.0,0.0,0.0,2.3038
375,async,0,20,0,0,0.0,0.0,0.0,2.311
376,async,0,20,0,0,0.0,0.0,0.0,2.2885
377,async,0,20,0,0,0.0,0.0,0.0,2.3226
378,async,0,20,0,0,0.0,0.0,0.0,2.2831
379,async,0,20,0,0,0.0,0.0,0.0,2.2875
380,async,0,20,40,0,0.0,0.0,0.0,2.8354
381,async,0,20,0,0,0.0,0.0,0.0,2.3388
382,async,0,20,0,0,0.0,0.0,0.0,2.314
383,async,0,20,0,0,0.0,0.0,0.0,2.3147
384,async,0,20,0,0,0.0,0.0,0.0,2.2823
385,async,0,20,0,0,0.0,0.0,0.0,2.2359
386,async,0,20,0,0,0.0,0.0,0.0,2.2824
387,async,0,20,0,0,0.0,0.0,0.0,2.295
388,async,0,20,0,0,0.0,0.0,0.0,2.2899
389,async,0,20,0,0,0.0,0.0,0.0,2.2767
390,async,0,20,40,0,0.0,0.0,0.0,2.2901
391,async,0,20,0,0,0.0,0.0,0.0,2.2957
392,async,0,20,0,0,0.0,0.0,0.0,2.3445
393,async,0,20,0,0,0.0,0.0,0.0,2.2923
394,async,0,20,0,0,0.0,0.0,0.0,2.3139
395,async,0,20,0,0,0.0,0.0,0.0,2.3084
396,async,0,20,0,0,0.0,0.0,0.0,2.2989
397,async,0,20,0,0,0.0,0.0,0.0,2.2874
398,async,0,20,0,0,0.0,0.0,0.0,2.2898
399,async,0,20,0,0,0.0,0.0,0.0,2.296
400,async,0,20,40,0,0.0,0.0,0.0,2.3192
401,async,0,20,0,0,0.0,0.0,0.0,2.308
402,async,0,20,0,0,0.0,0.0,0.0,2.2922
403,async,0,20,0,0,0.0,0.0,0.0,2.2987
404,async,0,20,0,0,0.0,0.0,0.0,2.3121
405,async,0,20,0,0,0.0,0.0,0.0,2.3133
406,async,0,20,0,0,0.0,0.0,0.0,2.3184
407,async,0,20,0,0,0.0,0.0,0.0,2.3179
408,async,0,20,0,0,0.0,0.0,0.0,2.3146
409,async,0,20,0,0,0.0,0.0,0.0,2.2881
410,async,0,20,40,0,0.0,0.0,0.0,2.3125
411,async,0,20,0,0,0.0,0.0,0.0,2.3654
412,async,0,20,0,0,0.0,0.0,0.0,2.3047
413,async,0,20,0,0,0.0,0.0,0.0,2.3239
414,async,0,20,0,0,0.0,0.0,0.0,2.2861
415,async,0,20,0,0,0.0,0.0,0.0,2.267
416,async,0,20,0,0,0.0,0.0,0.0,2.286
417,async,0,20,0,0,0.0,0.0,0.0,2.3228
418,async,0,20,0,0,0.0,0.0,0.0,2.2877
419,async,0,20,0,0,0.0,0.0,0.0,2.3075
420,async,0,20,40,0,0.0,0.0,0.0,2.297
421,async,0,20,0,0,0.0,0.0,0.0,2.3109
422,async,0,20,0,0,0.0,0.0,0.0,2.2552
423,async,0,20,0,0,0.0,0.0,0.0,2.3131
424,async,0,20,0,0,0.0,0.0,0.0,2.3374
425,async,0,20,0,0,0.0,0.0,0.0,2.6244
426,async,0,20,0,0,0.0,0.0,0.0,2.323
427,async,0,20,0,0,0.0,0.0,0.0,2.2743
428,async,0,20,0,0,0.0,0.0,0.0,2.2935
429,async,0,20,0,0,0.0,0.0,0.0,2.3359
430,async,0,20,40,0,0.0,0.0,0.0,2.3088
431,async,0,20,0,0,0.0,0.0,0.0,2.2806
432,async,0,20,0,0,0.0,0.0,0.0,2.2989
433,async,0,20,0,0,0.0,0.0,0.0,2.2925
434,async,0,20,0,0,0.0,0.0,0.0,2.3111
435,async,0,20,0,0,0.0,0.0,0.0,2.2739
436,async,0,20,0,0,0.0,0.0,0.0,2.3039
437,async,0,20,0,0,0.0,0.0,0.0,2.3329
438,async,0,20,0,0,0.0,0.0,0.0,2.3349
439,async,0,20,0,0,0.0,0.0,0.0,2.2813
440,async,0,20,40,0,0.0,0.0,0.0,2.2919
441,async,0,20,0,0,0.0,0.0,0.0,2.3127
442,async,0,20,0,0,0.0,0.0,0.0,2.3071
443,async,0,20,0,0,0.0,0.0,0.0,2.3138
444,async,0,20,0,0,0.0,0.0,0.0,2.3081
445,async,0,20,0,0,0.0,0.0,0.0,2.3226
446,async,0,20,0,0,0.0,0.0,0.0,2.3215
447,async,0,20,0,0,0.0,0.0,0.0,2.293
448,async,0,20,0,0,0.0,0.0,0.0,2.3156
449,async,0,20,0,0,0.0,0.0,0.0,2.3033
450,async,0,20,40,0,0.0,0.0,0.0,2.3205
451,async,0,20,0,0,0.0,0.0,0.0,2.3165
452,async,0,20,0,0,0.0,0.0,0.0,2.3164
453,async,0,20,0,0,0.0,0.0,0.0,2.2839
454,async,0,20,0,0,0.0,0.0,0.0,2.3101
455,async,0,20,0,0,0.0,0.0,0.0,2.3521
456,async,0,20,0,0,0.0,0.0,0.0,2.3004
457,async,0,20,0,0,0.0,0.0,0.0,2.3144
458,async,0,20,0,0,0.0,0.0,0.0,2.3147
459,async,0,20,0,0,0.0,0.0,0.0,2.3172
460,async,0,20,40,0,0.0,0.0,0.0,2.2986
461,async,0,20,0,0,0.0,0.0,0.0,2.3123
462,async,0,20,0,0,0.0,0.0,0.0,2.3066
463,async,0,20,0,0,0.0,0.0,0.0,2.306
