mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0018202781677246094,8.076197015580206e-05,0.0010483264923095703,1.5567838663569874e-05,1.0,0.01,rbf,"{'svc__C': 1, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.8255813953488372,0.7906976744186046,0.8023255813953488,0.7790697674418605,0.8352941176470589,0.806593707250342,0.02103670067737979,1
0.001728057861328125,7.734866068546457e-05,0.0005201816558837891,1.3400227104214991e-05,1.0,0.001,linear,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.002757835388183594,0.0007637402444599501,0.0014340877532958984,9.054847610192186e-05,1.0,0.001,rbf,"{'svc__C': 1, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.7674418604651163,0.7558139534883721,0.7674418604651163,0.7558139534883721,0.7764705882352941,0.7645964432284542,0.007892431440489603,30
0.002851057052612305,0.0002648414446962639,0.0005288124084472656,3.0455302235170422e-05,10.0,scale,linear,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.002373790740966797,0.0001537993588920351,0.0010577201843261718,0.0003793530330149737,10.0,scale,rbf,"{'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8255813953488372,0.813953488372093,0.7441860465116279,0.7790697674418605,0.8,0.7925581395348837,0.028724460756547932,27
0.0038922786712646484,0.001558331166276309,0.0005397319793701172,3.663412994576438e-05,10.0,0.1,linear,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.002122926712036133,0.000611131873372048,0.0008785724639892578,4.231751800877919e-05,10.0,0.1,rbf,"{'svc__C': 10, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7790697674418605,0.8117647058823529,0.7949110807113543,0.011184563407440447,26
0.003382587432861328,0.0009253469211756942,0.0005705833435058593,6.191641906439383e-05,10.0,0.01,linear,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0016818046569824219,7.31467268146184e-05,0.0009253978729248047,5.104799567015653e-05,10.0,0.01,rbf,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7790697674418605,0.7558139534883721,0.8235294117647058,0.7902872777017784,0.02264672725625247,28
0.0027575016021728514,0.00031820767329493113,0.0005163669586181641,2.4611634775605376e-05,10.0,0.001,linear,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0017766952514648438,5.8704832202792124e-05,0.0010442733764648438,3.118128563037138e-05,10.0,0.001,rbf,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.8255813953488372,0.7906976744186046,0.8023255813953488,0.7790697674418605,0.8352941176470589,0.806593707250342,0.02103670067737979,1
0.010413646697998047,0.0015792047179758607,0.0005630970001220704,2.9804954412583512e-05,100.0,scale,linear,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.006541204452514648,0.0013545266272151923,0.0008909225463867188,3.5805168470467964e-05,100.0,scale,rbf,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.813953488372093,0.8255813953488372,0.7441860465116279,0.7906976744186046,0.7764705882352941,0.7901778385772913,0.028712705319744587,29
0.010140800476074218,0.0016116964435605146,0.0005514144897460938,4.701923878601877e-05,100.0,0.1,linear,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.004094076156616211,0.0012482645495415457,0.0010967254638671875,0.0003496175767027088,100.0,0.1,rbf,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.813953488372093,0.813953488372093,0.7790697674418605,0.7790697674418605,0.8,0.7972093023255814,0.015662751851611825,7
0.011968183517456054,0.004067238374818018,0.0007018089294433594,0.00025025432590656296,100.0,0.01,linear,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.003026914596557617,0.001045629852707763,0.0011138916015625,0.00036063163065792804,100.0,0.01,rbf,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.7906976744186046,0.8023255813953488,0.7906976744186046,0.7906976744186046,0.8235294117647058,0.7995896032831737,0.012789051592361416,3
