mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002847766876220703,0.00035159330395553693,0.0005265712738037109,1.6196046258634824e-05,10.0,0.01,linear,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0017824172973632812,0.00021005350658506722,0.0009109020233154297,2.5237076786041683e-05,10.0,0.01,rbf,"{'svc__C': 10, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.8023255813953488,0.7906976744186046,0.7790697674418605,0.7558139534883721,0.8235294117647058,0.7902872777017784,0.02264672725625247,28
0.002771425247192383,0.0003437386880757177,0.0005062103271484375,1.2822753201244217e-05,10.0,0.001,linear,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0017470359802246095,5.146453767584588e-05,0.0010269641876220702,1.3966201388198977e-05,10.0,0.001,rbf,"{'svc__C': 10, 'svc__gamma': 0.001, 'svc__kernel': 'rbf'}",0.8255813953488372,0.7906976744186046,0.8023255813953488,0.7790697674418605,0.8352941176470589,0.806593707250342,0.02103670067737979,1
0.01016221046447754,0.001665565092978618,0.0005396366119384766,4.9335619620161225e-05,100.0,scale,linear,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0061370849609375,0.0007948840014785577,0.0010911941528320313,0.000464522106669492,100.0,scale,rbf,"{'svc__C': 100, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.813953488372093,0.8255813953488372,0.7441860465116279,0.7906976744186046,0.7764705882352941,0.7901778385772913,0.028712705319744587,29
0.01012725830078125,0.0016262397190923115,0.0005215167999267578,1.4579525171447112e-05,100.0,0.1,linear,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0028357505798339844,9.289358168527527e-05,0.0008588790893554688,1.5625859819909726e-05,100.0,0.1,rbf,"{'svc__C': 100, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.813953488372093,0.813953488372093,0.7790697674418605,0.7790697674418605,0.8,0.7972093023255814,0.015662751851611825,7
0.01222529411315918,0.0031938660838735384,0.0006073951721191406,4.856033392020988e-05,100.0,0.01,linear,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'linear'}",0.8023255813953488,0.7906976744186046,0.7906976744186046,0.7558139534883721,0.8352941176470589,0.7949658002735978,0.02549447180726282,10
0.0025635719299316405,0.0009407628995224941,0.0011789798736572266,0.00040750747370152244,100.0,0.01,rbf,"{'svc__C': 100, 'svc__gamma': 0.01, 'svc__kernel': 'rbf'}",0.7906976744186046,0.8023255813953488,0.7906976744186046,0.7906976744186046,0.8235294117647058,0.7995896032831737,0.012789051592361416,3
